,v_1,v_2
89,-1.6034281887338335,0.04775462615848386
90,-1.9874041440353818,-0.3828863358938536
91,-1.9550154378168365,-0.5789904853536163
92,-2.0424946545565614,-0.8138124070383014
93,-1.4982863687480796,0.727129096530683
94,-1.9788620780813584,0.4812646555966698
95,-2.0617667309752963,0.5377809389244951
96,-1.9829219422241124,0.09665798233567952
97,-2.309662668604429,-0.20436954389147655
98,-2.0835151679641744,-0.06180261908194979
99,-2.241197011819162,-0.6192458064345183
100,-1.7031175029273802,0.1336110365159641
101,-1.6696800493720592,0.5189401384907318
102,-0.950353261217733,0.44778149799049666
103,-0.8053233208577507,0.09207633742774592
104,-1.2194775721354618,0.38501830660312
105,-1.4471672908325448,0.13179878345610685
106,-1.9161981033692943,-0.04304675889933912
107,-1.5316851985515416,-0.5884408880513582
108,-1.672901383808197,0.14358852355712415
109,-1.248763324990315,0.9303500152814775
110,-1.9687022928599975,0.27306471545261324
111,-1.2368123909694293,0.9435230202701073
112,-2.1265836928016157,-0.3035583894129864
113,-2.306330324532652,-0.38237538189738773
114,-1.992562001714348,0.037840571294593076
115,-2.0341212991155087,-0.5396486656634003
116,-2.0762909320833582,0.7509153664107204
117,-1.645506358742637,0.870089855016336
118,-2.4107403355869397,0.18138663758513404
119,-1.1160830596678524,0.5894110377792016
120,-1.639152120051526,0.9469473683752591
121,-1.2837103461749007,-0.5834248499290178
122,-1.7766367726732553,0.26868184192748223
123,-2.242434575908314,-0.6701118233638512
124,-1.8982506210905081,0.5721298178409071
125,-1.8937425949080713,0.2513134577486874
126,-2.3135268325118403,-0.38575702183687344
127,-1.7603743990025227,-0.05086850815145463
128,-1.9982389194959391,-0.045889181705279024
129,-1.2569044122575797,-0.5535787962181835
130,-1.9493957333119523,-0.5361265244109371
131,-2.1727543018191886,-0.17920254755826484
132,-1.9528668851219917,0.04417804001846966
133,-2.2743065649661793,-0.45463671464601957
134,-1.9973060358283814,-0.6478094733622448
135,-2.2754522747316597,-0.18615016482804092
136,-2.0337139480109787,-0.9301018078437856
137,-1.258355405890368,1.1710846653553315
138,-1.6232476179494544,0.3065492670001672
139,-1.7114796049857854,0.918422055048644
140,-1.8834908681891138,-0.0840160257390023
141,-1.6400134175660768,0.45025283033198155
142,-1.9335706526988878,0.4369000868507277
143,-2.117426819990634,0.14005287819076429
144,-1.3088630666531562,0.7236541633190798
145,-1.3827147706570397,-0.00991904960724965
146,-2.0380763572213505,0.41168711414514136
147,-1.6702172912610642,1.05510299457238
148,-1.6441300298850723,-0.9816629170804336
149,-2.0701717395944104,-0.4541403437098731
150,-2.016062088921809,-0.2763340887868691
151,-1.9149966048432336,-0.18883548516416662
152,-2.119109723280026,-0.10670547181111256
153,-2.0435533873959537,-0.44931969496216423
154,-1.6769956022938421,0.8535223016508011
155,-2.124543993431267,-0.5077036120073828
156,-2.1810698584417643,-0.1312288072109998
157,-1.4245682521453946,0.4132838156895378
158,-1.731281498297934,0.5083138869908649
159,-1.735431050317549,-0.5836272914413335
160,-1.8509286834094667,0.7929264618976825
161,-1.911236937068903,-0.18888374054005758
162,-1.9643349715712755,0.16462685125692783
163,-1.887499132827979,0.3565226745189477
164,-2.148115215618493,-0.3363993777635354
165,-2.1477954972241498,-0.05742896559390568
166,-1.7091981158157075,0.4148498595454536
167,-2.212391775701871,-0.31304128403923454
168,-2.3749644531631904,-0.25519460040723074
169,-2.152676959382005,-0.42435475168284165
170,-2.111336957439047,-0.7418917551547523
171,-2.3187294837504937,0.16928440967259514
172,-2.2113837690723828,0.19753801682805427
173,-2.3078469533288204,0.2705037908792788
174,-2.024928348656724,-0.8438797814386588
175,-2.042410710919688,-0.018712310237292668
176,-2.0744394311314243,-0.25290767625538807
177,-2.205852182684979,-0.36935146013481895
178,-2.051128842163412,-0.9141798328329237
179,-2.2278505288114143,-0.6224085123468683
180,-2.158923845912704,0.365204921702247
181,-2.0699280924189813,-0.3941637358521054
182,-2.165482745573827,-0.22706896509976762
183,-1.8262732167585136,0.06495468929260163
184,-2.1570811948263047,-0.5130961743372474
185,-1.996644586422053,0.15365132799306294
186,-2.0407938240040107,-0.38337012098231515
187,-2.076274524806194,-0.3023426605189069
188,-2.2570308476988656,-0.16417422986616098
189,-2.2053033199373675,-0.278037322099477
190,-2.302217624771967,-0.1397013764562851
191,-2.237014054176478,-0.8235624238346407
192,-2.1727680309098036,-0.13704618761961915
193,-2.044421225448088,0.03512124041408769
194,-2.0478613808314305,0.24465767643306954
195,-2.1310184820836198,0.08361362924623919
196,-2.180935644822665,-0.4657476349512073
197,-1.9848904526349143,-0.31523444666614603
198,-2.167493046477165,-0.19047053324584995
199,-2.019907645938572,-0.444319201890227
200,-1.9416539582588341,-0.26986767207333173
201,-2.0122559133650495,0.051302274072727645
202,-2.0578616814264388,-0.290665751564083
203,-1.9720554627727351,0.414749691106304
204,-2.198468797611659,-0.12278453366220851
205,-1.8250251557011186,-0.2871992112715363
206,-1.998848642497484,-0.33528499419869445
207,-2.133217658486153,-0.12084593759662848
208,-2.062008549222661,-0.6268736655110738
209,-2.0993848544704057,0.5781799480228353
210,-2.1131425524645375,-0.21766529804337256
211,-1.7833126947167246,-0.9245868308706077
212,-2.1282736116268417,-0.34222679874927786
213,-1.851861238500269,-0.2626776641813866
214,-1.999037237985383,0.3788699686847322
215,-2.1288826601732955,0.09201035956046391
216,-1.7584252811420265,0.04981447791717433
217,-1.8994267828932274,0.2132566690170215
218,-1.7375702010217735,0.4711903915471636
219,-1.6834825534131646,0.8913306182499676
220,-2.0112259046629766,-0.8720997272016427
221,-1.9646754496016845,0.4726501148039868
222,-2.2975770521569236,-0.20645339984290845
223,-2.0859347535601107,-0.46107098251635126
224,-1.5727121767714907,0.7336173812497455
225,-1.6929423895866946,0.49244426988145984
226,-1.9055788786277625,0.18994754019594387
227,-2.137182367472363,0.07843075488563038
228,-1.715641505826954,0.34109869970385504
229,-1.8280270402377605,0.474720396901385
230,-1.4766207026949076,0.2267940632690118
231,-1.7644373883285218,0.46955068383779786
232,-1.848128661693583,0.5071503180210565
233,-2.1488033890099785,-0.14943268639723045
234,-1.527127383814344,-0.11395017022619176
235,-1.9857423137601777,-0.24567417628072882
236,-1.8719586632363217,0.3187444027681734
237,-2.045119967569343,-0.6140344127951033
238,-1.8148022075110146,0.4150945966980733
239,-1.4571292446828925,-0.14859557262887374
240,-1.9152508473932541,0.43065724109570536
241,-2.1311389101940974,-0.44466741815116423
242,-1.1566081438308777,1.0672982598582001
243,-1.5773572169784453,-0.3138285469030974
244,-1.5458603904859503,0.5753298933381465
245,-2.183706571211279,-0.2473306736917343
246,-0.5275577404985395,0.16896743057164318
247,-1.97874396961519,-0.10358605011091326
248,-1.614731345078389,0.0885920576745492
249,-1.6027723869977504,0.008020945652225114
250,-2.2123493190884505,-0.526598053207268
251,-1.4504907036015624,0.6731567831438784
252,-1.845785519966834,-0.2503656586455013
253,-1.277633720709776,0.8530804590739846
254,-1.8063551836222822,0.695599706239096
255,-1.9816106013273087,-0.7545320914506536
256,-2.137418862374903,0.43672590140559153
257,-2.210799577693523,-0.01522219811615193
258,-1.4273050553305278,0.5288980223772091
259,-1.337814106709649,0.052607020500955906
260,-1.3738654432501298,0.4964579899179693
261,-1.9547681313984737,-0.6044675927389995
262,-0.9444981884993097,0.5874752905734314
263,-1.403442510702217,0.18406283957023656
264,-2.036821329748245,0.5458812830167669
265,-1.4079934168887511,0.6475807981673138
266,-1.7878553296683977,0.10701053842866848
267,-2.0527680349638984,-0.31515526578044023
268,-2.022020567475355,-0.407386616419217
269,-1.941101636992029,0.3216941781254064
270,-1.7424160114468845,0.3921291348087314
271,-2.388258554378653,0.13498015559885654
272,-1.7323840003373931,-0.012568574462870248
273,-1.882018017841219,0.4518737403243447
274,-2.115551538615392,-0.25318251984934415
275,-2.0417637124212904,-0.6709207960439537
276,-1.892575414507582,-0.013388336746987186
277,-1.6337443724542293,0.570044323138926
278,-1.8385421986139792,0.08662766166995708
279,-1.4293813242680737,0.8815371523240855
280,-1.5303752046266155,0.5460212854921143
281,-1.9646034075516197,0.6901559492994264
282,-2.010158988255062,-0.0067888843897963595
283,-1.687220248702594,0.2704310837388482
284,-2.243862687457404,-0.6634377847938016
285,-1.9833675711721448,-0.2559509680140442
286,-1.9262447909669944,0.0815914442984704
287,-1.712494763406057,0.19671295859149912
288,-1.5607135865370119,0.18512930625304969
289,-1.6379309953496535,0.006533872131517616
290,-1.7319083076888973,0.6271279724480728
291,-1.853865163017044,-0.028646524535436948
292,-2.0914924025148087,-0.14138438062617573
293,-1.5559651610933074,0.7222325828508823
294,-1.8996848005520246,0.21968297002463083
295,-1.8641903599639784,0.021827131893344363
296,-2.1478819249938,-0.3585328250992936
297,-2.0981724810349607,0.2138426459120452
298,-1.584461527923276,0.26583468128891213
299,-1.813440352185407,0.7229246547254331
300,-1.9006422339040745,0.10854289856495952
301,-2.1422861134611972,-0.28089188080290556
302,-2.040133688667229,-0.28073809657574367
303,-1.9269292287590098,0.2715201446036507
304,-1.931259926199235,-0.41663098325930126
305,-2.0477859876666287,-0.26773793061787143
306,-2.019246087305355,0.34366030934275826
307,-1.6226008304587767,-0.03884190486843778
308,-1.6066133255792683,1.0542865782184199
309,-1.9642569407863024,0.36162793302391016
310,-1.9416756038048206,-0.44754792354004164
311,-1.4314707703848393,0.15972714784930067
312,-2.3771389239767613,0.5519193459900584
313,-0.6042257923892133,-0.02869149630869994
314,-2.2188035576576413,0.025529971061863558
315,-2.332864058059567,0.1380306284730542
316,-2.0312562726822687,-0.3449523582090918
317,-2.3283331578351283,-0.006915427532834203
318,-1.6429473696250085,-0.5356140647582952
319,-1.9872038702477781,-0.4892684939476764
320,-1.9001171689895346,-0.31658530446193783
321,-1.5860544386471664,0.6832726298604834
322,-1.4037432286695675,0.6942120467851366
323,-1.6631721768696728,-0.9229546438651124
324,-1.5204107164261134,-0.2898118513297592
325,-1.7710297929275458,0.7064062442758584
326,-2.0104643874576142,0.030767671421799127
327,-1.8899004771476553,0.5730949931235397
328,-1.5601412263970602,0.3844378896704131
329,-1.6478276581333278,-0.11734461166416306
330,-1.7851531707963877,0.234004539928677
331,-1.564649117379726,0.5180961473414435
332,-1.94520201334905,0.5428756325231624
333,-1.7063681176581902,-0.27088774357455303
334,-1.3559882193800639,0.023594301335655966
335,-1.355509668498039,0.36057542324464176
336,-1.8056791564082402,-0.19650092635928923
337,-1.4109492094490288,0.4703484290563749
338,-1.64930885959404,0.36747543677657757
339,-1.8138071052235516,-0.6284071547804806
340,-1.51257159244475,0.4524271881002246
341,-1.4841168630691939,0.7904939312848852
342,-1.8242987285844727,0.43444799108175386
343,-2.003700095738944,-0.16828839502393309
344,-1.8144452715919681,-0.11664894618572264
345,-1.9285933412740333,-0.48266726135070315
346,-1.8876211656362474,0.15411150957039058
347,-1.6477568446057296,0.43243834740483095
348,-1.4248786288477264,0.8392153039871497
349,-1.5152045926059121,0.2855190374071284
350,-1.493850174316324,0.3249001406406083
351,-1.1201349867750405,-0.38577168513350535
352,-1.1655320441110197,-0.18346072214899145
353,-1.9014290192563308,0.542215073114966
354,-1.637014477801224,0.03960683907125031
355,-1.6223176659968144,0.4044649226078675
356,-2.0555776778386403,-0.43767867853752424
357,-1.3599206770258174,0.4252992450908799
358,-1.747182524306294,0.6147820102708602
359,-1.6242868617582686,0.12587266676648964
360,-2.0020814672078506,-0.5043827962944938
361,-1.5146840499465004,0.13286456105823596
362,-1.5746755359662108,0.4631895516427984
363,-1.423464798349205,0.22196647560192997
364,-1.744478195296707,0.5013428458232505
365,-1.7608264498546984,0.7494938156519946
366,-1.9986947485864832,0.1481560936847873
367,-0.8393220205963637,0.6816947800322571
368,-1.351725955431549,0.689897352434252
369,-1.382665938735823,0.8240071090226773
370,-1.752818245432216,-0.2444958916362479
371,-1.8875538622949317,-0.1393756533214028
372,-1.3752858814376012,0.7538590150885803
373,-1.2558177375542736,0.4592759196278784
374,-1.057763147763381,-0.1761688257065944
375,-1.5164356934463987,0.6486090362058831
376,-1.1817453593627072,0.6656208420701535
377,-2.052921717636971,0.48913084740713547
378,-1.6657909409355018,0.41380493065237706
379,-1.8524577980435097,0.4583342442951907
380,-1.6994530547329958,-0.5135096477617878
381,-2.044358821873077,-0.40622878727572165
382,-1.1540192700513274,0.5176662986719516
383,-1.396545112531801,0.2877765989028547
384,-1.8680005731665024,0.8268146362274373
385,-1.759545726298737,-0.09389528579649646
386,-1.8274116923627273,-0.2653175928412691
387,-1.2580426043468094,0.6411105278657596
388,-1.7611251192994106,0.2899876119366516
389,-1.5975530678377274,-0.3243612789582951
390,-1.5331429582746523,0.40600714241877134
391,-1.6793351721188914,0.7594802558343708
392,-1.6477749302792952,0.6340516989356431
393,-1.814490617513868,0.8499747893900936
394,-1.3176790458203722,0.6438856255766335
395,-1.4734504159785735,-0.9370990324557888
396,-1.3638679401624438,0.7055726259820781
397,-1.1741376843107592,1.049554956318091
398,-1.8630425762013292,0.4554068444419606
399,-1.3680068535331682,0.7883874257470684
400,-1.376434812888018,-0.1435699611810251
401,-1.8538266501516594,0.5708939630439802
402,-1.8709339896488975,0.27567077535284323
403,-1.8115015512429522,0.06629114393265673
404,-1.789246348027607,0.515743279729405
405,-1.355358941449767,0.18689198412904773
406,-1.1820563597691787,0.255303825237123
407,-2.3366199041702393,-0.3610763599445925
408,-1.4817953026775983,0.5589410551265867
409,-1.663722832025638,0.11438747022063817
410,-1.5147149474398605,0.23842542481557996
411,-1.3635740504101534,-0.4382536118215217
412,-1.2850148071426748,0.3093944900807193
413,-1.9291836358276109,-0.6545638979945108
414,-1.4710905789886448,0.4969961066538254
415,-1.8146923841966554,0.11840836357345053
416,-1.5576200753865592,0.40084793546186165
417,-1.8750522150278217,0.38405229609355185
418,-2.0201935793016688,0.06971123192704472
419,-1.9133207999481607,-0.21812470150155008
420,-2.0575464338023695,0.1502225929263883
421,-1.5027401675026297,-0.11357647814543878
422,-1.9801119259532973,0.08170211847919297
423,-0.7287080133185768,0.35159883508770595
424,-2.0292676815882507,-0.4578974328013766
425,-1.6141583163783721,0.3409185183312657
426,-2.1965794246281516,-0.22209863972879965
427,-2.1185092732256026,-0.772816329564857
428,-2.139389893921345,0.015442655473430284
429,-2.1402662124632927,-0.21839783585085248
430,-1.860817683574034,0.3969249075996079
431,-2.015311483516894,-0.28551332839725135
432,-2.051497090435871,-0.21413609942386286
433,-1.9584318236471319,-0.12583957765874282
434,-2.0994306399462084,-0.14477325625756404
435,-1.9391624762616178,-0.1893641288565544
436,-0.4339315608579958,0.0757517772844761
437,-0.5571284067355613,-0.2066606617855785
438,-0.591558456747661,0.01651113587217725
439,-0.9398249581185607,-0.2284785831924931
440,-1.4127299169233716,0.18565704132884459
441,-0.8582611717983779,0.012728709503338239
442,-1.9286390580050023,-0.37181880381732
443,-1.5216906172322735,-0.33559751416512246
444,-2.0103512941168002,-0.15753082527045364
445,-1.3565405433242304,-0.0321734969320262
446,-1.9169943648780545,-0.16130905021254363
447,-1.8556605382814442,0.06680363690205383
448,-1.5946078243370005,0.40559035640538554
449,-1.5589848575162648,0.49054088586574857
450,-1.8957718628368165,0.4852553678532126
451,-1.5996689654811822,0.5485372921010655
452,-1.1357798262594698,0.728634734656909
453,-1.5688436010264226,0.7930090655459927
454,-1.7095156901538164,0.14440934021100207
455,-1.2279170330249316,0.6525304110941804
456,-0.811852856289606,0.7853765086442468
457,-1.7827133559444843,-0.12832333618692776
458,-1.9755642192577012,0.32520270558196335
459,-1.6829317807150443,-0.1402434128117897
460,-1.802314911944217,-0.527407874082978
461,-2.111420469811428,-0.37817576779686973
462,-2.0368506853673782,-0.5139504519940095
463,-1.9481649279398399,-0.2633969839078431
464,-1.9500037467758822,0.34502107634101226
465,-2.0355978379164896,-0.2798906809727708
466,-2.061994088848815,-0.25833075245023496
467,-1.7345792917697318,0.6920745108745188
468,-2.140491004580585,-0.38840234050007627
469,-1.917430341776143,0.3897353969864748
470,-1.9161419339413288,0.46077527149862346
471,-1.4055839718439418,0.7069748194588475
472,-1.6655634476927548,-0.6020691901721478
473,-2.272874376946138,-0.7598629721023475
474,-2.054828111560314,-0.6855988640046282
475,-1.549455693941589,0.6196056445743544
476,-1.732464807695378,0.15496672586242147
477,-2.1715840129727093,-0.1920415831536713
478,-2.1974039891643664,-0.3939680905240736
479,-2.3233158058373946,-0.3433093508420732
480,-2.1937598737241957,-0.46463908385819547
481,-2.054605815851327,-0.261074113913068
482,-2.2289182278323314,-0.2729880720297146
483,-2.255382420588294,-0.31902568597773906
484,-2.019698202134522,0.06492881978992149
485,-2.054956118492525,-0.019220695002093738
486,-2.1249590761641155,-0.12745665920013768
487,-2.128905500907643,-0.7624736369497207
488,-2.1180359173058863,-0.6470993738968321
489,-2.111037822661661,-0.31666894697006354
490,-1.9437703396996906,-0.30132710753702857
491,-1.9523306385759,-0.35047532060680514
492,-2.2579451164999305,-0.4780678837805798
493,-2.136707407715944,-0.2741495707858465
494,-1.8561374567788393,-0.027565640448720306
495,-2.2943087914915243,0.29689934228449677
496,-2.0104088214977143,-0.3490122449390621
497,-2.1877437786503977,-0.14956531707126958
498,-2.111262100664193,-0.4535754579724862
499,-2.043597099596165,0.1540820072644579
500,-1.7842280021132968,-0.18316665749984354
501,-2.0217967356164848,0.003254869163482629
502,-1.937629416220972,-0.22323044418181673
503,-1.9869519147094645,-0.4684393749641607
504,-2.15628936766732,-0.3531254245363906
505,-2.209132341117297,-0.35302580650431914
506,-2.1912956835618234,-0.5406695365904219
507,-2.0848562814359974,-0.49023606016806354
508,-2.09572120633499,-0.5270276269952323
509,-2.198316463699175,-0.3276158813092615
510,-2.392757291316554,-0.41559714221643507
511,-2.122824313542785,-0.6812259272512847
512,-2.1627361226127197,-0.46704925521133267
513,-2.000853489175387,-0.6687043315096931
514,-2.3709814010667167,-0.27444141817589457
515,-2.2089829361964353,-0.16228599813732086
516,-2.1027837133227876,-0.686268481964739
517,-1.968949412974308,-0.5636450842300823
518,-2.1061670394260847,-0.32332767757740555
519,-2.1478547666151835,0.11956601107074616
520,-2.154974454291524,-0.4055202852833703
521,-1.9326518220496829,-0.9065916796526718
522,-2.1614020982869553,-0.22619666425132356
523,-2.186981964233647,-0.5307138356248403
524,-2.1484063838130725,-0.5977478491596285
525,-2.072968193055411,0.04797021885511179
526,-2.2601941148360285,-0.1832771284350202
527,-2.032359686586495,-0.3132906506968645
528,-2.1185511298020576,-0.4929127509102743
529,-2.0682852492630577,-0.5973724610739647
530,-2.0534213545970794,-0.09816697194540577
531,-1.782535352040111,-0.4000627962320521
532,-1.8894008134860365,-0.6065031774521614
533,-1.8563669587939018,-0.3611363464185179
534,-1.6795139207921914,0.5650456818385748
535,-1.8297588407250642,-0.4524713541971137
536,-2.013307673004846,-0.5842596532487289
537,-1.7597579517825772,0.5372343277241051
538,-1.4390912485675293,0.6630187130232029
539,-1.276378141740313,0.6708312644169022
540,-1.4759335044544653,0.691469518874714
541,-1.1667784133768695,0.5768014852008044
542,-2.020672336017104,-0.665759474881791
543,-1.6181028143683283,-0.1521838875108594
544,-0.9085229188709734,0.3750787305163596
545,-1.4774212345057254,0.5289912314643218
546,-1.704179234593965,-0.6692746803227336
547,-1.296228671105004,-0.5291282997027328
548,-1.9575269439623715,-0.09551751815446977
549,-1.7436635073110136,0.49632337033544444
550,-1.3167291125238765,0.011958364893020716
551,-1.4629244764197396,0.34077129269363243
552,-1.680404192975471,0.6961152255463808
553,-1.5386538386378754,0.5282554869062436
554,-0.9216944746401408,0.6303414488206639
555,-1.4916519705989453,-0.5647367755649645
556,-1.8809771816206122,-0.10428129385601284
557,-1.8525073329480637,-0.7512516266253173
558,-1.6502875824668686,0.3864739786588089
559,-1.1957898198132253,0.6539980649097491
560,-1.7264884575030255,0.31157126098016613
561,-1.651676301024073,0.40166258363769064
562,-1.2817674980864815,0.669840036576368
563,-1.0771660627837667,0.26131144995986566
564,-1.3924259775624868,0.13069551823948186
565,-1.9234389580620708,0.4828877437263
566,-1.3141275004974957,0.2890932746455156
567,-1.9863171970466111,0.5458469193521742
568,-1.517880743296566,0.4142949919239407
569,-1.6101335632931217,-0.14079732777070456
570,-1.3106111610199083,0.6531550542799724
571,-1.4558848453585889,0.5434147352978932
572,-1.649621855797764,0.015488540894312088
573,-1.2442923091477776,0.9392000768709045
574,-1.2639922147096032,0.9203595473396752
575,-1.6698548605036851,0.5932774136288836
576,-1.2015092962968408,0.25620730286906085
577,-1.5936610375459697,0.5357844458174288
578,-1.5172501671491923,0.8181137756746363
579,-1.8972888761790037,-0.6458063108765257
580,-1.5532256124070565,-0.27640730510759925
581,-1.982807542103063,-0.526864207975928
582,-1.6931933983393452,-0.31488435051517416
583,-1.9046768966496617,-0.25116204845976875
584,-1.1971311160694673,0.5982448606150805
585,-1.3656556936361168,0.6787927827253019
586,-1.86135060660715,0.03069786219361984
587,-2.0668308989956503,0.31562574794642967
588,-2.015168780716676,-0.3572062555340179
589,-1.040451256372427,0.3422905611847275
590,-1.9229516064601597,0.32341103390874365
591,-1.7047375937039961,-0.08181733898322874
592,-1.7973480665273895,-0.24508613029449
593,-1.435174081884044,-0.2806584054150904
594,-1.6305966828758132,0.5971440951118617
595,-1.8818787576923948,0.1984700788538802
596,-1.6806909245147938,0.8364262012635035
597,-1.0794212388314162,0.1937111224734814
598,-0.488907514116841,-0.2671381557451876
599,-1.4648740623489904,0.17217985999339616
600,-2.013449462514491,-0.22442084491848882
601,-1.9354860130867395,-0.24922901316142068
602,-2.363895777831577,-0.33893683577509803
603,-2.2121781078032687,-0.15211883187046552
604,-1.8273371718881972,-0.3424102093372
605,-2.1740846142676387,-0.31996340632617093
606,-2.150669857985353,-0.34914094624681746
607,-2.0279723537274807,-0.26581776274304286
608,-1.9716851346953703,0.1203086479052294
609,-1.951583613021846,-0.5548767621027115
610,-2.13922879280953,-0.4613150095199055
611,-2.104121150062471,-0.03262752623907837
612,-2.22989696539745,-0.12104899216169016
613,-2.029362957273602,-0.023037663145333526
614,-2.277305441984685,-0.3753404322928835
615,-1.768397222697482,-0.6400710856807493
616,-2.037287137535712,0.16464988695676716
617,-1.8782396550459073,-0.1932711292742429
618,-1.6816670145135146,0.4200365828934887
619,-1.6014800989722664,0.34710551675979273
620,-1.6968051162493325,-0.1006361844003938
621,-1.7857145827656529,0.18850624143787287
622,-1.3279028099014365,1.0268439941105516
623,-1.599461217054957,0.23399409692018885
624,-1.8313874811868487,0.20947531299633373
625,-1.9653799309889861,0.010639787583900934
626,-1.627976212438897,0.5770096573291723
627,-1.8073281645712667,0.1954857432859919
628,-1.8220195703666817,-0.0014771381651255346
629,-1.8523490245202283,0.38456125218004
630,-2.1100153956097127,-0.6305544583011305
631,-2.1001594947365185,-0.380488975995996
632,-2.2135965136207347,-0.03437883086775025
633,-1.9928460594186084,-0.10607678435653663
634,-1.5300620735918904,-0.5925006757873569
635,-1.6745493010485422,0.03633968376154195
636,-1.5685545597326287,-0.28107537709650776
637,-2.097510697636369,-0.33355951477193996
638,-1.909457466507998,-0.6109592688947081
639,-1.5925944367327314,-0.538933839921958
640,-2.186390909053567,-0.4991532546583409
641,-1.9914093161940627,-0.5655978717295869
642,-1.6868281395707474,0.2550603226067661
643,-1.9347249169536431,-0.8491799114193995
644,-2.0721092766969256,-0.20064350270867476
645,-2.0577409746946174,-0.5451116344578172
646,-2.1233491112963057,-0.8387574162701175
647,-2.143873310783461,-0.05103609138703103
648,-1.8837785843562365,-0.33867907711688217
649,-2.0601415419350504,-0.7019737947686397
650,-2.2164240696770503,-0.05606490626547353
651,-2.1537746694185724,-0.5345800920868966
652,-2.01532583402186,-0.8407923873346149
653,-2.260405799976901,-0.8110466772589827
654,-2.075380301204338,-0.041717223533635744
655,-2.076378919722443,-0.833657707582568
656,-2.2588829353913793,-0.3278984156768598
657,-1.8677808485926182,0.29517261471142225
658,-2.0379177398987633,-0.09421741314420694
659,-1.9336115091521635,0.17869681834698423
660,-2.1401768601567692,-0.41737908135695745
