,u_1,u_2
106,-1.4223286403441653,-1.0079058600181765
107,-1.8088100821496833,-0.4327519965800253
108,-1.5820076688388895,0.8999934173554859
109,-1.4477154416609515,0.7258545109179095
110,-1.7419895842741606,0.06422418356614662
111,-1.9039098248710977,0.377059745569395
112,-1.9646744838077326,0.4941960649361055
113,-1.4720115696811689,-0.5004437698385182
114,-1.7922992206753747,-0.9175333169925624
115,-1.5767072596438854,-0.14138269968871578
116,-1.8056649471617088,0.34853624100761055
117,-2.240695844817592,-0.1507483743356658
118,-2.1592741806832625,0.2714325354494646
119,-1.722580580582935,0.09210732472058723
120,-1.6958656974806996,-0.3684465855950523
121,-1.8523687435510037,-0.5456426038399872
122,-1.7864396634147561,-0.7478228155389093
123,-1.4383378302762921,-0.1667109852745126
124,-1.679755262271849,0.839839712053469
125,-1.8411882270367201,0.5508371861657093
126,-1.739960601683613,1.6974667542420614
127,-1.8298658435721658,-0.01883208339675401
128,-1.3974766323940542,-0.28224051148796664
129,-2.0110460088840267,0.47446900567063593
130,-1.920326296848111,0.06487317991399422
131,-1.5656368414450073,-0.8261927943683505
132,-1.6847447080315647,0.21880435973214538
133,-1.7716311522001575,0.976738221538184
134,-1.7477561153987913,-0.16915776737583413
135,-2.045978185210181,-0.5711625728012167
136,-2.0318593989585936,0.9240692320831729
137,-2.0048488759765033,0.04108131322191424
138,-1.824455468438714,-0.1896069202601669
139,-1.8388458286829334,-0.24234687934626753
140,-1.6488008476910614,1.121477487243924
141,-1.687876617264361,-0.3774356534546211
142,-1.9636508952742917,0.38200971939999745
143,-1.741498687364115,-0.029522865208895833
144,-1.9574772856986091,0.41119001360659196
145,-1.8393269442727835,-0.08726954743930068
146,-1.8531690747698202,0.1877765137488007
147,-1.7577515679636333,-0.1820239469682477
148,-1.4312143355179543,-0.1646368180724286
149,-1.8183021663660708,-0.0844755977377758
150,-1.9269350784359907,-0.25666799442979465
151,-2.068189525453106,0.9355726278803875
152,-1.2472551712507098,-0.322625201010401
153,-1.7879246428605666,-0.5634012142038678
154,-1.4896210408014119,-0.3022662991737146
155,-1.6535281648968454,-0.6350833296308382
156,-2.1858649121015232,-0.13445614823510105
157,-1.8706228227653419,-0.15972852692706171
158,-1.6697817057641027,0.7510093315606187
159,-1.884212123594272,-0.6821606968970285
160,-1.3515734230191916,-0.03024052915150739
161,-1.8217050379729678,0.45963989798483224
162,-1.5156739319257877,0.10857473517757889
163,-1.8969349662417034,0.8514918763539906
164,-1.878994554768274,0.40629765523954076
165,-1.7414831694046005,0.989854727693535
166,-1.6633753072339152,-0.23017498872386094
167,-1.5641777711427949,0.8082420960940055
168,-1.878427763546202,0.41195614720805096
169,-1.8201810116207928,0.8221403636931419
170,-1.6912735624335204,0.06551998858977161
171,-1.402553766254416,-0.16177592388668993
172,-2.1088011950441214,-0.11394145317046896
173,-2.075750863697885,-0.0053296793814468
174,-1.7773350355598594,0.30558123234687556
175,-1.9300947661670413,-0.45666956661758923
176,-1.8429110270371893,-0.5286526684088155
177,-1.7762263944511372,0.5759127241170259
178,-1.505317105323149,0.46955886590980045
179,-2.040565462853796,-0.1507503845188811
180,-0.8729549968989405,0.46869155509694777
181,-1.8294801930434639,0.3779382199054839
182,-1.5989503978835118,-0.08448895783365808
183,-1.8520070869441423,-0.4590747532642139
184,-1.877029647639222,-0.010119246162180224
185,-1.5485624171653352,0.90075220669422
186,-2.022740642931079,-0.20632661090705467
187,-1.8247704507441094,0.4408413375418426
188,-1.8868400370378273,-0.375378307099544
189,-1.7364379631266722,0.4224107586392688
190,-1.8049452681572287,-0.025196597310570477
191,-1.8052323848347414,-0.26614763759544263
192,-1.5916128947829487,0.09448865534995683
193,-1.5322852540229275,-0.21623393970794286
194,-1.6999073510870593,0.10842835710803371
195,-1.6286915669820654,-0.1680656693046532
196,-1.7455534229659377,0.38076938093813417
197,-1.6832566139400986,-0.30942969167648365
198,-1.5773254306851807,-0.6597311609029332
199,-2.116494250985611,0.6187499760297768
200,-1.613071218534687,-0.4602902838575802
201,-1.1668723541133763,0.5686174155850275
202,-1.7946539797540468,0.32273678942405964
203,-1.5617132494527264,-0.7128078239232148
204,-1.6168895799383665,0.4720085265388931
205,-1.2865740709737419,-0.04946819994752415
206,-1.6401950658289168,0.23373551394653877
207,-1.719965452297122,0.38703553112359385
208,-1.608661626419595,-0.44771108321114594
209,-2.070884555491154,-0.11968970900917263
210,-1.47725249664997,0.7527786107030134
211,-1.71401914583818,0.31608202446159167
212,-2.132812001068918,0.05154717911719152
213,-1.8215516094266195,-0.5280666838858625
214,-1.772615791709257,0.021007108440472343
215,-1.9322422947949536,-0.3725897609293235
216,-1.8560644000811295,0.22821514448812683
217,-1.5645353360422796,-0.33093729198992755
218,-1.6624703971503578,-0.9970789584361076
219,-1.9298487973513614,0.35569831696806237
220,-1.700361739702462,-0.018529330588077136
221,-1.4583606267494056,0.18456152446722457
222,-1.4901096582423172,0.7975656929238164
223,-1.5371001934111042,0.9356896500625139
224,-2.0389951884045554,0.11865441658715901
225,-1.833199677913565,0.18232498115058624
226,-1.7615953856663342,-0.6280119329142692
227,-1.307681876967461,0.5940035994283451
228,-1.2954398139751762,-0.21510229012737947
229,-1.7002923707835849,0.6527701358497775
230,-1.6979806388499614,0.7755256664077295
231,-1.8410725174445561,-0.4051889037070541
232,-1.9953936129810437,-0.030124086319289756
233,-1.5553539187382415,-0.34236965877684405
234,-1.7935182601792954,-0.4404569428030491
235,-1.636640703068082,0.152964228732336
236,-1.761654261909248,-0.23372312132716264
237,-1.6823517558652163,0.3307496774696027
238,-1.9984189261775356,-0.8785601881652667
239,-1.9926746446363686,-0.2732395146851591
240,-1.8421495437210924,-0.06535432559096074
241,-2.108839029712858,0.053056166533809304
242,-1.7792457568748512,-0.3149394736469377
243,-1.8878272650540602,-0.2844491018813697
244,-1.5668851730029498,0.8832370978473835
245,-1.7707819339626398,-0.4773179498820449
246,-1.8861791997670732,-0.02142956149882503
247,-1.4823168703864011,-0.188777952895943
248,-2.0761927527020907,-0.3931781005220678
249,-2.063027142796611,-0.2876821977233058
250,-1.9802626930110698,0.05651247656875351
251,-2.112575406067026,-0.31161939530821325
252,-1.9914339064568551,0.26804305875681605
253,-1.672533403316485,0.5503054053309924
254,-1.4121490269611723,-0.2591881264408751
255,-2.109845716223609,0.718024132631563
256,-1.9863716581473976,-0.46887129428147245
257,-1.5534754519444358,0.8411225118891212
258,-1.715528196729757,-0.054931848836291146
259,-1.740402501064292,0.3795720570661336
260,-2.115911131595418,0.6205482239597536
261,-1.4588833479970278,0.05262491426628182
262,-1.6975784911035616,-0.24777979285266874
263,-2.040485651723102,-0.1833892075858687
264,-1.6840770388195876,0.7384624181545844
265,-1.6422895688879988,-0.20897524363995146
266,-2.0128399486708823,-0.25437274924173175
267,-1.6161366414067615,-0.31979473872257114
268,-1.4203391536398446,-1.3622196826000945
269,-2.4240051153296345,0.11863575460872451
270,-1.9183465577591512,-0.1929981098495688
271,-1.8317591943062432,-0.30891361723828603
272,-1.6662870602457012,-0.2597901399236483
273,-2.0945392950481385,-0.09534447503960806
274,-1.4421803093594332,0.4121590638792903
275,-1.9338457386581027,-0.2001282754780243
276,-1.7072064775586897,-0.042915851787435934
277,-1.99417118685465,-0.01099345888180028
278,-1.810091495318901,0.2851687550257614
279,-1.9532841235581258,0.20539827714980846
280,-1.6447113430457954,0.3108401354457005
281,-1.5847830899998496,0.18703884671609314
282,-2.142267523964756,-0.04094032573997277
283,-1.7649905296884987,-0.030900492993204645
284,-1.724253755424304,0.08475061076935789
285,-1.9201147985996312,0.41287496728321826
286,-2.1360634822312954,-0.04252548597595079
287,-1.803020303682054,-0.40265573309494035
288,-1.5530132247571795,0.6545933675575569
289,-1.6061271161714488,0.6065186627568251
290,-2.031907688046159,-0.0520574110412579
291,-1.9647479520590467,-0.3244957435161005
292,-1.7789350324814173,-0.575358342503973
293,-2.0081085367290235,0.07707767207980051
294,-2.2003374282539925,0.046857388637293385
295,-2.136229800025374,-0.3410187370155815
296,-1.6330832712188534,-0.28729879234393774
297,-1.8932476481929137,0.33325753639510575
298,-1.7445371206358153,-0.37303277633452886
299,-1.8420519950321226,0.8902011842135084
300,-1.8901649444776178,0.519634061062633
301,-1.4026479258328117,-0.09896773650018717
302,-1.8698590156152184,-0.47192852982019523
303,-1.7918066311632719,0.6433849731979415
304,-1.6228400170720196,-0.42428641356092006
305,-1.825521126594325,-0.45337151252113755
306,-1.8793558282918685,-0.17245054287363903
307,-1.9037071291273013,-0.17356750286363787
308,-1.649375904914722,0.2571539138172827
309,-2.00242601789452,-0.2762516750733173
310,-1.8955471147613916,0.48634424869243525
311,-1.9118631212211135,-0.32925690759404375
312,-1.8026998007374058,-0.0737795437200038
313,-1.8663197966759304,1.1112505742130054
314,-1.836764056781555,-0.5701089814808498
315,-1.64572879415368,-0.2926509254134331
316,-1.8207806265078084,0.3109368310396008
317,-1.7973597939897668,0.29901836219891464
318,-1.7215163825808149,0.379429540772442
319,-1.8846030801641256,0.4488720855373071
320,-1.6954016662442786,-0.25436042109067797
321,-1.7410750326576523,-0.5550188699517814
322,-1.7623569426119,-0.39484482938532245
323,-2.2115663654694977,0.5454020313916358
324,-1.524366659972941,-0.798134702803271
325,-1.5779985441773448,0.34404843410266783
326,-1.6730698316030916,-0.47090165574094167
327,-1.7066500930996513,0.19733408843669653
328,-1.546638133398471,-0.17914631976788348
329,-2.0366283551439786,0.5746144854082466
330,-1.7750901878806076,-0.19311722963841532
331,-2.187370540293559,0.6044406441583655
332,-1.7886528678318567,0.7896534542144549
333,-1.745715002232435,-0.5329285198728193
334,-1.7410886634328702,0.33252971450814545
335,-1.5497277957741653,-0.06232435540140591
336,-1.9967532646434334,0.37593440408842504
337,-1.6899978464883982,-0.785620545226878
338,-1.9738117859652622,-0.648223423301054
339,-1.768707584239396,1.0891790147763316
340,-1.9389248044923841,-0.2573026860765071
341,-1.7944674885527772,-0.6074364658467688
342,-2.0851041823434993,-0.45526628014303516
343,-1.9176967354041041,-0.390755328896404
344,-1.9595700127192843,-0.20809602268454025
345,-1.722347856987128,0.4802971078452291
346,-1.8790976569486144,0.4327389362132082
347,-1.9485874352108243,0.774219413450642
348,-1.7673221313946286,-0.4154535524572557
349,-1.8673784269305849,-0.4952049618248648
350,-1.891733815280782,0.6714759426760576
351,-1.7640939574815024,-0.20112347810145878
352,-1.7561132994315498,-0.16610324404002683
353,-1.6022792420193064,-0.5226990341045246
354,-2.1450459744964103,0.2516924855517364
355,-1.6649196071593233,0.4776523624920145
356,-2.222712437862546,0.6949325080526584
357,-1.4930544641906587,-0.47485996407197506
358,-1.9328565829505018,0.3203360682832506
359,-1.8060498318260156,-0.6171999771741872
360,-1.8437445296371868,-0.5142866126864626
361,-1.646422079753136,0.4754440547209154
362,-1.5611685518977712,-0.08081154577958162
363,-1.8593623062827505,0.2114625118063869
364,-1.7687436582035838,-0.31510604073832277
365,-2.310347059387653,-0.1322836685775841
366,-2.1299047343051467,0.15580353411250655
367,-1.6381272359950372,0.000781900647608578
368,-2.170242829505043,0.13768677580800587
369,-1.6053095285995578,-0.017947888669191905
370,-1.8783123074564727,0.37512341638051533
371,-2.2772476842180773,0.4307559818030273
372,-1.8346269193091567,0.45326290053122587
373,-1.8817639337508174,0.5062564503767626
374,-1.8955831607589757,0.2729538197044723
375,-1.7861210382411903,-0.16911934846608564
376,-1.9893930092942,0.27492339448743686
377,-1.6996133751521356,0.009567533202368878
378,-2.0481716031732358,-0.3269621255525244
379,-1.5341296123127912,-0.25471264617022593
380,-1.8946897614862275,-0.4905215214783493
381,-1.5067963778691653,-0.455992957575472
382,-1.7004208675431383,-0.5425818582074733
383,-2.1217143057049768,0.3280014684145794
384,-1.5758266660140152,-1.095732172195795
385,-1.8090876922162025,0.29783355052784793
386,-1.6969845258727476,-0.6651163854144494
387,-2.0779376252739303,0.9279897036249813
388,-1.6857540865205207,-0.5468162774444844
389,-1.8284959249267316,0.5281417828322704
390,-1.8575729128566665,-0.41663056292333456
391,-1.9687107017341312,-0.4314925524627869
392,-1.6437764950967735,0.8891685678502514
393,-2.1338534290457916,0.1416561234008314
394,-1.9735327905703586,0.19439013605766417
395,-1.8066119362168012,0.8339813815780651
396,-1.8439856316179104,-0.6363068346791072
397,-1.6437297262303694,0.220475020001886
398,-1.5890924911366293,0.3628955667882092
399,-1.8061940360018418,0.11587950824759537
400,-1.4613564862617743,0.040901679187481325
401,-1.9806880043318844,-0.01337841605562507
402,-1.9093177621217825,0.5376163066188927
403,-1.8043140063252971,0.5952890266030514
404,-0.9025583284468818,0.3272069793227682
405,-1.5462289291375924,-0.19585003729228978
406,-1.9043800281889993,-0.06197428649965546
407,-1.8635709845897719,-0.12306863424061296
408,-1.7818882863496408,-0.5218212302238533
409,-1.4435931584985944,0.13168952946350898
410,-1.6245798581524724,0.07926631002099797
411,-1.7916781417963137,0.18089403424254813
412,-1.737240938826899,-0.13199619790645098
413,-1.8235185241138379,-0.5418403399954617
414,-2.0547717470487714,0.09808372332031705
415,-1.9175224842540648,0.3616523003554259
416,-1.8156914940841615,0.3038275219220026
417,-1.2715105981520292,0.48584361949437094
418,-1.8593586101163764,-0.07206056559018295
419,-1.7778945873715173,-0.6122365307521472
420,-1.7443889013379015,0.11307978562962157
421,-1.8219688626383004,-0.38358090355682234
422,-1.831370103553104,-0.2081457308069825
423,-1.6325680685582804,0.36054144808077426
424,-1.7221626922043745,-0.18664738207217002
425,-1.7198755016153695,-0.29044009691429906
426,-2.1030673036512746,0.7699220431694327
427,-1.977211668769442,0.1892095421636981
428,-1.8858003719324365,-0.06225734679371433
429,-1.6872058243145167,-0.23029853554372176
430,-1.6281659271289157,0.706004256372669
431,-1.8783952035908151,0.4983893594043276
432,-1.7579616663382185,-0.5359950818840893
433,-1.7616123141727642,1.1727796453980481
434,-1.7180585073470016,-0.04330990121164283
435,-1.9737299275202798,0.41357837503523986
436,-1.7551867478964276,-0.44097667652696876
437,-1.92919615668806,0.617994794090099
438,-1.8131991446345537,-0.12625547149805585
439,-2.039447523302743,0.0006468043669423846
440,-1.7705378822520548,0.42757166051833334
441,-1.6594197782884534,-0.3081298639394837
442,-1.8456545893493188,0.5871990108454893
443,-1.9720331853567057,-0.3933613593131196
444,-1.0439855509350207,-0.21845481481981902
445,-1.5226898307630772,0.039719780057303825
446,-1.723889609981933,0.051495469197061515
447,-1.7109068633338442,-0.5927437602516187
448,-1.7517261943160791,-0.6575891978891739
449,-2.1058093633032025,0.3749689871982677
450,-1.361091335781531,0.6451937572106679
451,-1.74456090686212,0.097529474362713
452,-1.6412754661037192,-0.23186630326677146
453,-1.3599981002443715,0.6358405317728235
454,-1.8248949657141071,0.09756600505983475
455,-1.7782904874747192,-0.48102282206310726
456,-2.2683309002185954,0.018416348061676253
457,-1.764539718139494,-0.5233315820286671
458,-1.5418388996552137,1.0087173271931307
459,-1.5978897419144407,-0.4939966212402019
460,-1.535591058135789,-0.27593074530601
461,-2.015105810612093,0.34403034132224086
462,-1.4424811711793832,-0.21646409557215557
463,-2.127253521815151,0.04870312264156307
464,-1.5644517310540555,-0.10725682644296478
465,-1.6260967241239563,0.33846545742487955
466,-1.6161928208829761,-0.34653416825629735
467,-2.0096953879009978,-0.3269593743132158
468,-1.9906269414179538,-0.4272441390532061
469,-1.906794206072852,0.0836007271579596
470,-1.473042545891076,1.2360712141245729
471,-2.136984313128497,0.6250552343816336
472,-1.6191257909664278,-0.21356956852360898
473,-2.1149143551530005,-0.202384588181227
474,-1.812054084984408,-0.3063390214773379
475,-1.8425493591464936,0.21416568960666343
476,-2.239905004571369,0.37270419948234373
477,-1.8398811996704345,-0.40441389080650925
478,-1.8136172561338773,-0.23391995375804495
479,-1.636903078480423,-0.15258567059701214
480,-1.9447356943577792,0.10990982210290423
481,-1.7698312324468544,0.6619900089299916
482,-1.424897665522047,0.18862731469867217
483,-2.0404566585466344,0.42608129982488535
484,-1.584476440002815,-0.3100929020629036
485,-1.7542970663245547,-0.4891280876827627
486,-1.8003620698315066,0.21621094907213081
487,-1.6172315434227746,0.6371216094565889
488,-1.8521332359851121,0.5186376061339494
489,-1.1618454663833446,-0.5443581623156973
490,-1.7402516584190266,-0.1078258449992531
491,-1.4724541145242032,-0.37741288875400625
492,-2.0027616329069584,0.3775349031460972
493,-1.7681949871299036,0.18708236906877246
494,-2.1958940618525076,0.3935181818884572
495,-1.3651683303716682,-0.26516647530831944
496,-1.6436293272147855,0.3191814025961485
497,-1.5783930571260816,-0.6661298217743434
498,-1.7435811082177048,-0.061897085843992394
499,-1.7552085348166362,-0.43887841207463707
500,-1.958625583635282,-0.07474470294061644
501,-1.3705165470851253,0.70447316348566
502,-1.9532747184988841,-0.31416163112713386
503,-1.887205178568339,0.49208614979787485
504,-1.712934539978065,0.8120941038533834
505,-1.860249323059816,0.3170746800796353
506,-2.3270727814312013,1.026286804058066
507,-1.8365770493618747,-0.7098927920623594
508,-1.4704606456382805,-0.21999780794656107
509,-1.5047750319772928,0.7869035889235678
510,-1.9936848534341263,0.07036750385363154
511,-1.8338604922406827,-0.16507241927817262
512,-2.0074726425251734,0.90070251866769
513,-1.8651964037349742,0.058101107291174195
514,-1.583097629668417,0.2766311754526871
515,-1.7991173626742218,-0.0619972318649039
516,-1.702389426777525,0.556591645839716
517,-1.7194468329603063,0.5334310722655186
518,-1.9229286163898478,0.15562473919782852
519,-1.7362841907617192,-0.37784104472010044
520,-1.55309588767776,0.008651838904579236
521,-1.8735074387466844,-0.6772178382882591
522,-2.104556446126843,0.3566726758338757
523,-1.904778073856117,-0.1425746254679554
524,-1.7467159783259678,0.08106134383019574
525,-1.7915736077034539,-0.5090747977831812
526,-1.6175830779954923,-0.352360412630964
527,-1.8136983345935873,0.22527468150186072
528,-1.8768302930697092,0.5483410521586963
529,-1.8031086508004082,0.14631232485019494
530,-1.8425855673855016,0.18446899553362578
531,-1.9921295651255726,0.5608130017779879
532,-1.6442447786863956,0.4378347430231171
533,-1.953014693793764,0.8109892257205409
534,-1.8854709113799053,-0.002946227469046118
535,-1.7128296228716402,0.460825706721428
536,-1.4783520794590446,-0.6623836295214214
537,-1.6822522867670398,-0.03914283509033952
538,-1.9632310403276327,-0.13211627401914247
539,-1.9134550814820146,-0.1306077076619764
540,-1.833202113124968,0.30519651326375064
541,-1.7832841368645458,-0.35673294167929964
542,-1.8761865527683863,-0.10842009547104578
543,-1.4884159071184764,0.16155179975613732
544,-1.7215722468231276,0.5668486848254032
545,-1.8269077584714768,0.7119803943229638
546,-1.7738876803074737,0.0344019004244909
547,-1.9844040695172294,0.36425883103223755
548,-1.8184952960830805,0.278580557582806
549,-1.8349208701521817,0.336212920173131
550,-1.8895390380194712,0.20077763976619845
551,-1.6184289305500577,0.2815310090921945
552,-1.9010138765627513,-0.18127541709474326
553,-1.7934704194640905,0.48225423285690505
554,-2.0920586170925177,0.2529569947444578
555,-2.042205290458899,-0.40824858247324164
556,-1.764265699726923,0.1979324968879103
557,-1.8677231734437736,-0.37483533882551445
558,-1.589316585676956,0.21708190335631894
559,-1.7436333453235742,-0.1607311063569802
560,-1.3357886701496917,-0.6257462535123163
561,-1.5383948074493021,0.38101844567159
562,-2.067196931998243,0.15706007834725036
563,-1.7096186360724497,0.5796420237227526
564,-1.932298976987723,-0.40946251886222973
565,-1.9255942967411135,-0.5298322275611641
566,-1.7951649519109438,-0.7101863280500529
567,-1.5300967095376523,-0.19274717203151664
568,-1.794350268379963,-0.09181938678065338
569,-1.5046011876946126,-0.33202549009593874
570,-1.6119601846215867,-0.21503845363939023
571,-1.3293763262735547,-0.1775077794534585
572,-1.8481493204803299,-0.25991541871814905
573,-1.8650922346963164,-0.09832931324606373
574,-1.3066349488672244,0.12151978842156312
575,-1.8976404059416978,0.46474242574413105
576,-1.6829866575929824,0.4904431533825683
577,-1.2219950967512598,1.0100475496703747
578,-1.5785284161385231,0.15763085103808072
579,-1.7801138246268926,0.2979842684096515
580,-1.69189380401982,-0.8565781680461626
581,-1.8635999126686582,-0.4591396998231248
582,-2.0102974260672477,-0.6800478052526143
583,-1.6079504550523953,0.5812755353718219
584,-1.6996524620540445,-0.3579119604327353
585,-1.7190964649854945,0.6777404011310266
586,-1.6936281377141083,-0.15388985637764915
587,-1.9901941094867737,0.5040345228162021
588,-1.653952636974092,0.9186148657636869
589,-1.671846435455503,-0.7629499143489534
590,-1.7709599470438766,-0.42025444336463125
591,-1.7933722413477227,-0.6549859516505314
592,-1.6868085294983788,0.3027894714495533
593,-1.6533230168111015,-0.11443306451027295
594,-1.7488258406458093,-0.5122044860635748
595,-1.8774634632467535,0.6155723114405227
596,-1.8777278597498073,0.3668350907617302
597,-1.7277128672559108,0.5357174963574939
598,-1.982442127128131,0.8664348503197694
599,-2.0151274681258444,-0.08976503545601765
600,-1.5672721979385682,-0.67348543974864
601,-1.9623699783203492,0.5583834488281558
602,-1.8765216836861887,0.34020699156517226
603,-1.8010757587621324,0.390593733434661
604,-1.8343265011744803,-0.36859623562644556
605,-2.0813935500152354,0.2684826806615684
606,-1.735781774037642,-0.532146110964424
607,-1.7865984434228612,-0.2741798339200601
608,-1.499418846899218,-0.11170523961695307
609,-1.7543319361390006,-0.23467632442382558
610,-1.9641827720894869,0.08093445272764574
611,-1.6092219750656198,0.4282354388995306
612,-1.987352482903484,-0.25796191961010134
613,-1.6757649572413535,0.21815996666708004
614,-1.8640415634785048,-0.48764970309126066
615,-1.7727868422564614,0.21923533932102549
616,-1.158365097189658,-0.8453037548245474
617,-1.6738322720970933,0.07428870608422958
618,-1.6352396873258637,0.3965919177145014
619,-1.8936051904441304,1.0906609636035016
620,-1.7892556288921464,0.15792096080639825
621,-1.6248393523576565,-0.09845585303851366
622,-1.6931631766506259,0.12125557241195817
623,-1.8621054232631824,-0.057051283664606815
624,-1.5944878309356774,-0.0782725818520465
625,-1.4567169830516253,-0.5830771780069249
626,-1.7126821097732385,-0.10692095694489508
627,-2.217829294881398,0.37073552258313974
628,-2.1539650390520566,0.10338050269526866
629,-1.6691057040176829,0.8149833192114128
630,-1.685785177723111,0.10985801324925995
631,-1.7332995046050366,0.18446184590535192
632,-1.5913237630023085,0.5809515219505363
633,-1.7471893584241571,0.2268508990957113
634,-1.7944345547806577,-0.011690073972371694
635,-2.1318797154660025,0.6706040996208669
636,-1.1725771973320902,0.3897127910158053
637,-1.5174911563772373,0.5572789771608609
638,-1.5044150153199671,-0.14646916642060306
639,-2.124636416612188,0.04395352719923213
640,-1.858545029877779,-0.6378663918818634
641,-1.8209871266306341,1.079479819447919
642,-1.7649347006536327,-0.3458112961488003
643,-1.8281582576021382,1.0958433613986716
644,-1.8334152430432422,-0.7569869261499487
645,-1.5468231779824313,0.36954673978037594
646,-1.9044664070099806,0.3149048010718232
647,-1.6390566089180147,0.4959940077203875
648,-1.7708907117317279,0.6363853862028367
649,-1.6733215600305409,-0.022484228643409425
650,-1.6561793538831737,-0.34628507212313087
651,-1.4633673184715608,0.3906138475241016
652,-1.4084644001337365,0.446563224584407
653,-1.9720322757545647,0.5190704633735805
654,-1.6989535891106433,-0.1951265932386513
655,-1.242428414438264,-0.10617472480549858
656,-1.4946620779449444,-0.26725945072037244
657,-1.8065782121933736,-0.11081611509113519
658,-1.7406359677623882,-0.08997601608755877
